Workshop,Experience ID,Participant ID,Created,Categories,Sources,Description,Tag,,,,,,,,,,,,,,,,,,
007,192,116,6/10/2020 14:49,access,"manager,leadership",I have not been afforded the opportunity to participate in strategic meetings with executives in my own organization where men at the same level and less knowledge than i have on the subject have been asked to participate.,,,,,,,,,,,,,,,,,,,
007,193,136,6/10/2020 14:49,compensation,"leadership,hr",Discrepancy in pay between tenured employees and new hires.,,,,,,,,,,,,,,,,,,,
007,194,46,6/10/2020 14:49,"recognition,respect,interactions",manager,My superior is sometimes rude towards me during meetings.,,,,,,,,,,,,,,,,,,,
007,195,145,6/10/2020 14:49,"access,skills,learning,career,recognition,respect,other","manager,leadership","Within my own unit, I am consistently passed over for a promotion or a management position even though I have two master degrees and have experience as a supervisor.",,,,,,,,,,,,,,,,,,,
007,198,43,6/10/2020 14:49,"respect,interactions","leadership,peers","Ideas were discounted during meetings, felt like it was because of my perceived age and being female.",,,,,,,,,,,,,,,,,,,
007,200,123,6/10/2020 14:50,"recognition,respect,interactions","manager,leadership,hr,peers","As a bisexual in a male-female partnership, I face constant assumptions about the nature about my sexuality (people always assume that I am straight)",,,,,,,,,,,,,,,,,,,
007,202,72,6/10/2020 14:50,"respect,interactions",peers,Feedback and opinion was not valued. I felt that it was because I was the least experience out of the group.,,,,,,,,,,,,,,,,,,,
007,203,95,6/10/2020 14:50,"respect,interactions",peers,"A coworker has made several comments along the lines of ""xyz makes sense because you're gay.""",,,,,,,,,,,,,,,,,,,
007,204,110,6/10/2020 14:50,"respect,interactions","leadership,peers","after ideas are presented they are disregarded, then repeated by a counterpart of another gender and accepted but not accepted",,,,,,,,,,,,,,,,,,,
007,205,157,6/10/2020 14:50,"career,respect",leadership,I feel that my Dept and *company* as a whole is not always transparent,,,,,,,,,,,,,,,,,,,
007,207,115,6/10/2020 14:50,other,peers,"Being gay feels fairly isolating. I don't know if others are gay in my office, even though I've been there a long time, but it has never felt like a safe place to be openly gay, and I think that some people may know I'm gay, but it feels like I do ongoing compartmentalizing to feel more the ""same as everyone else"" and do my job - it means that I don't make friendships, but I am a productive contributor and have been rewarded for that.",,,,,,,,,,,,,,,,,,,
007,209,145,6/10/2020 14:50,"skills,learning,career,recognition,respect,other",leadership,"I have been passed over for other higher and/level positions in other departments as well. Even though I qualify for a position, I do not even get a call for an interview.",,,,,,,,,,,,,,,,,,,
007,210,149,6/10/2020 14:50,"access,learning,compensation","manager,leadership","I have taken a large amount of training to enhance my knowledge, but it is not recognized.",,,,,,,,,,,,,,,,,,,
007,211,167,6/10/2020 14:50,skills,"manager,leadership,hr","Although I currently feel that my skills are put to good use, there have been many times in the past when I saw a significant problem in this area.",,,,,,,,,,,,,,,,,,,
007,214,136,6/10/2020 14:50,"access,career,recognition","leadership,hr",Lack of female or people of color in executive positions.,,,,,,,,,,,,,,,,,,,
007,215,139,6/10/2020 14:50,"respect,interactions",manager,My manager sends rude and condescending emails sometimes.,,,,,,,,,,,,,,,,,,,
007,217,122,6/10/2020 14:50,compensation,"manager,hr",I feel I have received less compensation than my peers due to my status as a single mom.,,,,,,,,,,,,,,,,,,,
007,218,103,6/10/2020 14:50,"compensation,respect","manager,leadership,hr","I have had several equity adjustments over the years, making me clearly aware that I've been under paid",,,,,,,,,,,,,,,,,,,
007,219,51,6/10/2020 14:50,"access,learning",peers,Several people were recommended for a highly coveted training experience at Wharton but a selection bias exists with regard to minorities.,,,,,,,,,,,,,,,,,,,
007,220,52,6/10/2020 14:50,career,leadership,I feel like I've been overlooked for opportunities that I qualify for do to my age.,,,,,,,,,,,,,,,,,,,
007,224,53,6/10/2020 14:50,"learning,compensation,career,respect",customers,"Overthinking what I say in a meeting (may be a personal problem), being interrupted, not being taken seriously from firms we regulate, I had a really bad experience while on site at a firm, the CCO was very disrespectful the entire time I was there, he wouldn't answer my questions, argued with my guidance, even called me stupid, etc... I later found that the men who worked with this individual did not have this experience. I escalated this to my manager he told me to just keep on being nice. My manager did not intervene.",,,,,,,,,,,,,,,,,,,
007,225,47,6/10/2020 14:50,"career,recognition",leadership,"I have volunteered for multiple events and been active across *company* in different aspects. I have voiced my desire to get promoted and yet it took over four years to get go from a level 46 to a level 47, while at the same time seeing other individuals do less work and volunteering for events and somehow they were promoted within 2 years. 
After a number of years after attaining a level 47,I finally applied for EM/AD positions and still have seen others that appear to be friendlier get those positions. It feels like it is more a function of who you know than the work you put out in some instances. 
It just feels like promotions are predetermined. most of these experiences were prior to the transformation and I hope that will not be the case going forward.",,,,,,,,,,,,,,,,,,,
007,226,98,6/10/2020 14:50,"compensation,career,recognition",leadership,"Because my boss wants to show his boss that he can promote women, I was passed over for a promotion in favor of less experienced, less talented, less successful female candidates for management positions.",,,,,,,,,,,,,,,,,,,
007,227,130,6/10/2020 14:50,compensation,"policy,hr","In the past, I have had the perception that my compensation has not been comparable to a male counterpart at my grade level.",,,,,,,,,,,,,,,,,,,
007,228,147,6/10/2020 14:50,"access,skills","leadership,hr",Being passed over for lateral moves in the organization.,,,,,,,,,,,,,,,,,,,
007,230,50,6/10/2020 14:51,interactions,peers,"Comments uttered can be insensitive about other nations and cultures, as it relates to my own identity and to others. For example, criticizing a country as a whole can invoke feelings of exclusion if one who identifies with a culture that originates in that country.",,,,,,,,,,,,,,,,,,,
007,231,59,6/10/2020 14:51,"career,respect,interactions","manager,leadership,policy,peers",My pursuit of a reasonable work accommodation was initially mishandled by all levels of management in my group. It has had a lasting and detrimental impact on my self-esteem and my feeling of acceptance at this organization.,,,,,,,,,,,,,,,,,,,
007,252,182,6/10/2020 14:51,"recognition,respect,interactions",manager,"I am treated differently by my manager than are my male peers.  My facts and opinions are challenged more frequently,  I am interrupted more frequently.",,,,,,,,,,,,,,,,,,,
007,233,105,6/10/2020 14:51,"career,recognition,respect",manager,Routinely take on extra training opportunities that fall above my current level without this resulting in recognition or advancement.,,,,,,,,,,,,,,,,,,,
007,234,68,6/10/2020 14:51,career,policy,There is no growth opportunity for my previous position at *company*.,,,,,,,,,,,,,,,,,,,
007,235,106,6/10/2020 14:51,recognition,leadership,Not a recent example but under prior management over 9 years ago. At times recognition was fleeting.,,,,,,,,,,,,,,,,,,,
007,236,110,6/10/2020 14:51,"respect,interactions",peers,language in a meeting refers to langauge around individuals with special needs in terms that are offensive,,,,,,,,,,,,,,,,,,,
007,237,107,6/10/2020 14:51,respect,leadership,"In a meeting with approximately 50 people, a VP at *company* said that MLK day was not a real holiday and that we shouldn't get the day off.",,,,,,,,,,,,,,,,,,,
007,238,116,6/10/2020 14:51,compensation,"manager,leadership,hr","I am paid the same or less than my peers with similar or less experience.  I believe that both my gender and age play a role in this.  Especially, since I have years more experience than many of my peers.",,,,,,,,,,,,,,,,,,,
007,239,104,6/10/2020 14:51,"learning,recognition,respect,interactions","manager,customers","I have received hostility from ""customers"" in response to normal inquiries required for my job.  The individual was accusatory and condescending during our interactions, but pleasant and understanding when redirected to a male supervisor.  The supervisor handled the situation with the customer well, but was skeptical when I suggested the customer was more hostile towards women on the team (including our director).",,,,,,,,,,,,,,,,,,,
007,240,123,6/10/2020 14:51,access,peers,I have had older male colleagues talk down to me and assume I do not know something. I perceive this to be based on my age and gender.,,,,,,,,,,,,,,,,,,,
007,241,67,6/10/2020 14:51,"respect,interactions",peers,"I look younger than I am. One time at a regional management meeting, someone told me they thought I was in high school and was there to delivery the coffee. This statement was made after I had already introduced myself as a *company* employee.",,,,,,,,,,,,,,,,,,,
007,242,97,6/10/2020 14:51,career,leadership,promotions are not being made based on most skilled,,,,,,,,,,,,,,,,,,,
007,243,92,6/10/2020 14:51,"recognition,respect",leadership,It appears that our group is looked as less important in our department as our work is different from the majority of the department.,,,,,,,,,,,,,,,,,,,
007,244,79,6/10/2020 14:51,"learning,career","manager,leadership,policy","Substantive leadership opportunities (Wharton, Inspired to Lead) are typically awarded to men, and the criteria for selection is not clear.",,,,,,,,,,,,,,,,,,,
007,245,85,6/10/2020 14:51,interactions,leadership,"Peers perpetually scheduling work meetings that are difficult for me to attend (I have a family) out of 9-5 working hours, and feeling judgement for it.",,,,,,,,,,,,,,,,,,,
007,246,167,6/10/2020 14:51,respect,"leadership,hr","I have attended group meetings for various reasons -- overview of salaries, voluntary retirement, etc. My view is that Human Resources, now called People Solutions, has a very disrespectful attitude at times.",,,,,,,,,,,,,,,,,,,
007,247,151,6/10/2020 14:51,"access,career,respect,interactions",leadership,Assigned less high profile projects than male counterparts with same experience,,,,,,,,,,,,,,,,,,,
007,249,164,6/10/2020 14:51,career,leadership,Only the most senior managers are successful in being promoted.,,,,,,,,,,,,,,,,,,,
007,250,137,6/10/2020 14:51,life,"policy,peers",During the COVID-19 pandemic it was extremely difficult for me to keep up the productivity while having my child at home.,,,,,,,,,,,,,,,,,,,
